,0
49,(-4274498305.8363037-14022267987.173492j)
50,(6093927731.05986-11054330690.709476j)
51,(13984183113.982903+343100910.7985961j)
52,(26762174282.16558+10021328096.204185j)
53,(6684836725.969111+16499999730.875374j)
54,(2709515582.3304763+6180415200.168009j)
55,(449129256.8100126+2412147550.4875546j)
56,(8805908567.497433+2354508204.401269j)
57,(15528546527.212345+1897205238.4928486j)
58,(20512450989.808064+20306149299.522552j)
59,(-5599540960.370114+16663054310.105778j)
60,(-8370026999.068594+32581728497.660286j)
61,(-5824567722.554771+11564124461.922604j)
62,(2767599870.002865+31522981758.756668j)
63,(2381098321.8739014+13869457035.370522j)
64,(9994991026.48368+4176757797.803785j)
65,(4736087551.233059+6914008985.107318j)
66,(11239633153.604649+10336513805.05483j)
67,(15923790953.89847+25918447486.467068j)
68,(16753527184.57295+14068404975.581903j)
69,(8853977664.226728+2170325005.642223j)
70,(3111619127.614356-25196728.893546954j)
71,(-4230838960.00104-5482168642.210116j)
72,(-11387242931.271595-5772973834.954032j)
73,(-8974058683.68558-13923446951.492393j)
74,(580891104.3411088-9014286858.56358j)
75,(2752500495.9973125-18710122720.80318j)
76,(4642624327.859939-8249646190.442796j)
77,(-5533400326.9168-23975714231.299103j)
78,(3192537702.0573797-11037842298.34559j)
79,(-4621070372.686999-13007976778.809633j)
80,(1392732955.4256735-18516543319.101986j)
81,(12293166329.140272-7942303246.374275j)
82,(26399794125.390663-4105988528.9634843j)
83,(8385474218.703044+11023620933.110832j)
84,(4802851594.869549+1028820150.6601502j)
85,(5736894415.6036825+4379647698.384069j)
86,(8586426482.442629+7568613617.863474j)
87,(4652039170.221357-984246494.3848708j)
88,(15954971593.286606-1060731319.9643776j)
89,(4946105865.700376+13275986857.733856j)
90,(-814298706.3819046+37077372602.47366j)
91,(-1294291507.4340773+16493437265.518951j)
92,(620989767.9632607+29458063309.490997j)
93,(-606778484.5484657+14731427092.654278j)
94,(4035982062.075675+7812124356.025105j)
95,(1974073677.843381+14425277022.354124j)
96,(8934833234.792355+15663057087.433899j)
97,(13476190547.865751+36482277706.90301j)
98,(10543447867.560665+20324209670.763115j)
99,(5579984884.604972+6720460639.410286j)
100,(3961707849.4666553+829401329.3463258j)
101,(4819832332.901851-6929180545.286568j)
102,(-2693889775.222213-3829946293.9285064j)
103,(-5640449129.152522-4520226403.481882j)
104,(-7440412454.292442-9202626617.782219j)
105,(4015440781.4504776-24916651673.35375j)
106,(6200044945.863136-10085998319.559381j)
107,(-3220088232.958974-19352304258.339382j)
108,(-3770254515.0547905-15517917378.620342j)
109,(-4726159721.992963-10302778690.638218j)
110,(-2814100415.4297285-18336325121.87325j)
111,(8096325468.065638-5163353775.667197j)
112,(25135757031.592304-13930712862.508842j)
113,(9710306658.749542+2581113184.2107134j)
114,(2410333671.622724-2968188532.615438j)
115,(5345258928.010791+1480724483.0722063j)
116,(9673135812.712063+1572422326.3585846j)
117,(7124828215.998825-5858039777.421537j)
118,(15104565407.490662+9787014103.022512j)
119,(-854613904.9628901+8738713431.700546j)
120,(10884030565.017876+15894906544.42779j)
121,(9144078549.126675+11030343429.326874j)
122,(5764523937.420916+24954999149.881245j)
123,(3482637014.728835+17597652432.764305j)
124,(4474547130.190312+12180190793.373821j)
125,(2477773893.1970654+20673512128.819862j)
126,(-1285788382.8866644+17542887423.62993j)
127,(-6655315639.097378+42675030429.357414j)
128,(439728192.15662193+31321652065.66792j)
129,(4096684041.9070725+8577782980.6721j)
130,(6920407221.521188+2431324423.941231j)
131,(4908535676.052953-5483199373.975976j)
132,(245391009.49243927-7525450416.268655j)
133,(3635159390.3485527-8294857281.390472j)
134,(3292440560.885272-3888867835.9345756j)
135,(1979614334.51579-11760407004.104519j)
136,(-6716447424.335246-11109996098.731152j)
137,(-91103432.91496277-34965824715.09832j)
138,(-8196167665.903402-11986423909.64031j)
139,(-204280483.7585354-18904489692.709953j)
140,(-10895935199.239521-23182324571.902504j)
141,(4814210035.590851-6786098364.577015j)
142,(20651573893.711067-11553115265.144878j)
143,(5247023909.968154-1196643589.4524214j)
144,(-87249295.56336331-3080328392.807871j)
145,(5127950449.734222-2969895779.822484j)
146,(6599135236.934081-5111850182.709351j)
147,(2117232797.2468524-8558376033.968905j)
148,(16859629106.843376+1538662662.5786226j)
149,(6118629320.517979+13785779203.892746j)
150,(10224297580.247292+21724851780.521103j)
151,(3862558358.5101695+9512772113.413115j)
152,(5077974624.772798+15770688682.032116j)
153,(12752366128.229223-361863973.1793193j)
154,(5633156795.471183+18421022394.155647j)
155,(11902464114.909334+31403580638.684174j)
156,(-2934417756.56645+20674549904.48615j)
157,(-23634021239.00686+40002875924.18667j)
158,(-11392781600.432617+25068526684.633865j)
159,(-917295241.599433+9597014471.007448j)
160,(7217335691.014788+7572897815.209268j)
161,(9319971324.051453-4785266395.047997j)
162,(3996465701.784545-8027202648.135789j)
163,(6543517440.813957-5725049656.243736j)
164,(9238394703.517328-5027260137.997865j)
165,(13525411729.913237-3303696700.1889095j)
166,(3214063817.819787-15594529622.834774j)
167,(842537731.6499581-8440193281.124418j)
168,(-16777233470.835651+2320428625.0052767j)
169,(-2702946427.394068-23461081689.64477j)
170,(-802735094.6626053-43769462062.37516j)
171,(5404811349.92201-9168369295.260529j)
172,(19141857392.43451-8903706630.917938j)
173,(178812208.94879603-3625170966.621835j)
174,(-799690713.0000095-3558465022.0377555j)
175,(4935520945.884951-3461566733.0774775j)
176,(922525717.1373739-7167331685.288804j)
177,(561139337.3506622-12010973094.784761j)
178,(13339052648.93757-4287580188.4951534j)
179,(12963949114.728317+6545789398.522026j)
180,(10010434126.29237+9061781947.464222j)
181,(27698975338.107986+15280378065.954277j)
182,(792975948.1684532+11275219409.931395j)
183,(4025024409.7760296-2877753902.2966146j)
184,(3789228545.6405053+4080396404.6091027j)
185,(32388725840.12881+33431200900.943966j)
186,(474313242.33073044+31080439746.50087j)
187,(-23843654189.95607+35317921697.1752j)
188,(-13340636343.86975+19989669072.551083j)
189,(-540687996.4559393+12139213460.579536j)
190,(3883089538.232298+9178557929.75411j)
191,(8315954702.633093-369077347.70226085j)
192,(10654048598.687275-4858205799.350433j)
193,(9159910974.510006+1141535144.633088j)
194,(15183746509.338066-1144212060.4271064j)
195,(9880785957.951885+5862111959.326982j)
196,(16785871016.567547-29554431554.88596j)
197,(5141238551.789778-15414968386.308832j)
198,(-5468013364.719311-631416072.1581244j)
199,(-1087221451.6515565-5417526298.706743j)
200,(-6921450188.583233-35050543264.317276j)
201,(9961007898.345211-23329842660.92666j)
202,(16655963949.512415-7208942933.1444845j)
203,(223486294.7614684-4981073527.629211j)
204,(1186052780.0333698-4846433363.097718j)
205,(3980022842.2526426-4851630322.010955j)
206,(-3033406564.45967-6033296610.541447j)
207,(-374542673.23947716-14103972389.239407j)
208,(13044171372.926313-3226531440.9571815j)
209,(20239758650.561108-1863033096.6065145j)
210,(5704848238.280108+3004924620.726085j)
211,(31218836966.540646+6150204942.415261j)
212,(13114540790.044762+3703003199.419977j)
213,(5562430925.100247-7230258036.999218j)
214,(-9104139708.583721+15652897862.402079j)
215,(5912929379.979616+22376637561.802967j)
216,(6875995568.329861+20658595206.824276j)
217,(-1860366996.0804596+32540919729.931583j)
218,(-2286582653.4619627+18335553385.99j)
219,(4608988233.705854+11212806998.578135j)
220,(7879056291.2523+10747018258.696014j)
221,(7099953169.151871+1702324616.3549747j)
222,(10379251839.988443+4955709812.045832j)
223,(8694627061.821543+5489581005.735311j)
224,(18658556045.473408+8095002734.238028j)
225,(7376593161.536852+8946990463.206024j)
226,(26734470872.120964-19118008832.49666j)
227,(16964373714.082357-4581345825.351044j)
228,(-4056615092.358036-12490436563.989658j)
229,(3567716157.788932-11756487486.526545j)
230,(11249943092.550995-7535258865.598767j)
231,(8858156289.803276-12882094779.453842j)
232,(6257590535.993069-6469265400.678614j)
233,(-2084636748.143662-7912521685.059262j)
234,(5198777440.930463-6742214765.0271435j)
235,(6376841562.378737-9897705765.85182j)
236,(-2826059773.825937-7983196084.431107j)
237,(2751346104.185093-13219881735.349186j)
238,(8237185784.036471-999001633.8622817j)
239,(24978795500.437904-7083648889.089544j)
240,(7294260488.941084+509051201.86355627j)
241,(21070355142.45787-4534748851.875256j)
242,(8704449453.647232+1244820489.5283704j)
243,(4094295549.83387-4360967886.001407j)
244,(4899047754.533091+7081874930.506328j)
245,(11743832601.16168+14287707382.838024j)
246,(8916548849.543552+35978254598.220024j)
247,(-12897628949.690546+27557351923.22947j)
248,(711974876.723835+9150139719.367142j)
249,(9639212873.6606+4302575663.611998j)
250,(14173938408.147442+9326000973.627312j)
251,(11972695211.795116+405330475.30393773j)
252,(13095799934.33837+5693496939.003452j)
253,(7846711509.900532+7986041219.2849j)
254,(17970133034.455013+19973494428.007053j)
255,(6144275977.42238+9853572458.416157j)
256,(30207713189.473312-9300440120.82472j)
257,(14829380454.236385-3966132383.7563853j)
258,(6698598802.726987-9033032963.17694j)
259,(8235942832.332195-16856605881.2435j)
260,(11848718323.547258-2114554051.4535425j)
261,(26297913929.096634-8748061753.657816j)
262,(6146061776.489141+2523073285.3649383j)
263,(-1728243910.6179178-806958288.1980479j)
264,(-53526198.67077637-8576617964.571143j)
265,(3465229576.423709-14346425329.718924j)
266,(-520681664.9765024-11051439062.14508j)
267,(8921978430.80582-16228820121.362328j)
268,(11613417334.310324-1335782270.116848j)
269,(25657416188.029198-5324636664.347505j)
270,(7942055461.682888+953556758.8921319j)
271,(19052066055.817375-5952047232.034536j)
272,(10315933456.206734-3616451244.709436j)
273,(3615919669.958222-2869484409.4721093j)
274,(8320429931.636129+2063407917.5103052j)
275,(10555602471.681183+6949212734.315913j)
276,(18538792185.6125+31653451116.911713j)
277,(6342369851.90453+28092749239.65794j)
278,(-2453336558.9462023+13457882380.590435j)
279,(1202987813.8022392+3949180410.1085205j)
280,(7348470977.375302-4061690458.2218904j)
281,(10536985622.394072-7003413736.190276j)
282,(21090413142.515945+2763979633.9562798j)
283,(11943284315.954626+5953722591.203012j)
284,(18272624406.373238+18222439426.857365j)
285,(6184567104.548888+11538983400.401518j)
286,(28360049266.795013+3955058521.9140577j)
287,(16213469526.223825+4205720807.6782j)
288,(10026922512.434416-8456720660.69211j)
289,(13409200074.400568-14719122910.598274j)
290,(11369168134.699749-195723069.8836267j)
291,(26823081425.53795-1922799804.8263566j)
292,(10363038437.062141+3008069832.2824936j)
293,(3368528304.7088575-2823263102.594975j)
294,(2494643660.578353-97772809.45406407j)
295,(-918491561.3456626-6143913325.494048j)
296,(-9665718228.007061-10329643975.52132j)
297,(6217930300.004898-20638607272.33321j)
298,(15040544193.152937-3550400127.3336983j)
299,(29152770496.036694-5290097859.196794j)
300,(9605886726.93279-777180394.5195185j)
301,(22583134639.214146-3551840517.85706j)
302,(8092410053.264321+1788470393.7858357j)
303,(4533452261.579929-2332862190.0482306j)
304,(10024156434.635168+400488390.23594046j)
305,(14016840344.624548+6257740997.980602j)
306,(21250477791.659573+22712900626.558987j)
307,(9019059513.892847+21739297755.95582j)
308,(4808625627.065098+9701648705.652763j)
309,(7632580241.634045+6854638430.950866j)
310,(7548300317.0960865+2968483323.3536086j)
311,(1394705245.9222016-2439248767.967139j)
312,(9973815139.860199-5763185909.571842j)
313,(13364538489.615541-2007534170.3550513j)
314,(24788913189.54963+11343693840.514574j)
315,(8294872728.767152+15863081261.577297j)
316,(37783052864.15809-1055831801.8863544j)
317,(20210819055.232143+12046498063.420612j)
318,(9119561512.23291-9090326026.951021j)
319,(13439092281.058565-6160642336.369279j)
320,(17463943353.413834-242896232.91057813j)
321,(27532567776.343323-639658208.7838598j)
322,(11279012939.851414+6402316682.057793j)
323,(3115283020.6087275-2662673409.4358587j)
324,(4449888911.760366-2278003833.3122687j)
325,(7306910787.800131-4427608929.843665j)
326,(-684964609.1435027-4818046511.099799j)
327,(-3247901468.610507-13274497196.762272j)
328,(11712378469.85021-7737885292.952213j)
329,(28842154696.718105-12349743753.245588j)
330,(8683575469.450878+1677642709.699202j)
331,(32539136481.682972-5710409133.263267j)
332,(17473673662.28052+1369569404.4449928j)
333,(1261707004.52803-5899629017.492141j)
334,(4260600234.0497565+9265049284.674728j)
335,(28609887441.58004+11049920477.513803j)
336,(19873402330.190247+16868415724.60559j)
337,(13767177869.415028+19980800354.862923j)
338,(6384171079.443193+9803604235.25186j)
339,(4067359860.797077+2103194574.2408638j)
340,(8472276243.294792-1136171005.5948017j)
341,(5387513467.39566-6455394997.869658j)
342,(8642419784.67796-2276017628.528574j)
343,(3568881961.9161506+533365109.77873385j)
344,(13320436147.000395-2757700577.4850664j)
345,(11594400540.465492+10275116438.156504j)
346,(48126029944.55361-10349576977.933739j)
347,(22225478357.286777-6193787406.8935995j)
348,(7243963489.09084-11671598427.183987j)
349,(17646366581.04628+5675671603.494389j)
350,(33826509456.525394-264384369.8661392j)
351,(17089994946.55161+133199859.46554796j)
352,(22070573974.784313+14996452040.121138j)
353,(4961239028.663389-762664468.1975098j)
354,(1711427849.3383474-3017477438.5555906j)
355,(5879403888.499717-1863966304.6896935j)
356,(2721340135.501395-6367600874.5196j)
357,(5396704025.324115-12289484086.19649j)
358,(12341107882.61948+2349287652.8815355j)
359,(8301319904.863417-2364806646.0195475j)
360,(11785149440.573143-5768604149.879827j)
361,(32034228537.46814-7821784306.631809j)
362,(12808035771.852737+936056326.3979005j)
363,(1968668286.8879566-9880891772.368252j)
364,(10709072758.620457+7528404554.116854j)
365,(37527847120.211006-4170622447.378901j)
366,(14413306788.218204+14953979172.509998j)
367,(18335261246.98283+31514604585.2298j)
368,(11126769947.72163+19514789667.65733j)
369,(3885871927.4054093+2513675211.765639j)
370,(5903154219.094097-555115814.523518j)
371,(3948363448.468582-4518278079.377379j)
372,(2843438894.643971-7098124901.7263775j)
373,(10033516895.078346-4838251626.542227j)
374,(9871582611.65058+1827648198.5954797j)
375,(11299778888.437445+5389851153.139652j)
376,(8621190479.450172-8544084322.1406555j)
377,(30258451525.41308-8229430843.237704j)
378,(10525797784.295391-14362273379.161573j)
379,(27809807798.2331-5441781223.322334j)
380,(31151405470.969852-18036266360.31563j)
381,(11379239524.666311+5198223930.597966j)
382,(28233517852.466705+15371166703.924442j)
383,(7265836154.600853+7532398749.943854j)
384,(3836516054.979908-903545419.9762022j)
385,(7864904298.26787+2616567662.7008753j)
386,(5115601108.043328-3791555726.9676414j)
387,(1273158969.7365637-8398380477.699158j)
388,(13887658100.46229-7190069618.593824j)
389,(9789072032.568754+3942705468.9412193j)
390,(26623062603.98914+6848633650.229529j)
391,(4770444477.600946+1307646724.7798007j)
392,(15214768202.123684-11474242598.03853j)
393,(13420456990.791082-4302229083.295536j)
394,(8107996576.075176-312283921.7816831j)
395,(12504953885.204958+4222352275.983509j)
396,(15980490834.621399+9569934429.815844j)
397,(19474382327.964607+29892987566.695362j)
398,(12694382509.711393+23554052419.0235j)
399,(7690787375.3205185+13292595746.411905j)
400,(7568339673.832744+1940910870.9830248j)
401,(9027053625.439306-1790720609.8025894j)
402,(-340960469.73731184-6525728899.497402j)
403,(3965812604.892647-9101682196.241367j)
404,(5583148448.8219795-2486438696.104431j)
405,(13888463942.618448-1010905977.7287811j)
406,(8638005918.6429+6175886415.649676j)
407,(25077786684.3071-15641137757.650717j)
408,(11491969139.28287-10108661706.54428j)
409,(-11274778306.616692-16342927104.731289j)
410,(14595897253.93849-6486465668.221551j)
411,(31728627802.020874-8489873593.468197j)
412,(27055982444.083504+833401429.2443603j)
413,(19352528551.37457+14298668170.87283j)
414,(7304219095.346132+119881824.75150228j)
415,(5577452533.862708-557355989.8814604j)
416,(8878128159.323889-68667480.53069131j)
417,(4436600110.236942-6118047819.270361j)
418,(9228711796.768602-9110446409.906544j)
419,(10903747189.805746+2322074867.9148054j)
420,(13922794162.116379+6389868784.481412j)
421,(8982544906.567692+7542207174.797313j)
422,(28182462912.705116+9750765057.709412j)
423,(3834976169.537466+3899368100.86166j)
424,(-1829758852.4719052-8481204621.360718j)
425,(12135095003.302519+1009217840.509229j)
426,(46072529468.40711+550140084.0669528j)
427,(10521253059.198692+22183172384.187176j)
428,(14132029954.117949+35993057422.07095j)
429,(7769985245.376886+17961176527.54566j)
430,(3649306488.3361793+8565796152.695894j)
431,(7508287067.584891+3638808935.9917803j)
432,(8036509542.104264-3705478614.803364j)
433,(3153430210.9271665-8800528648.576427j)
434,(8101309155.81731-4823694216.238007j)
435,(5546911748.607832-4804347845.893755j)
436,(14370010297.339909-6829669096.30634j)
437,(7562417703.9343815-7493116391.35808j)
438,(23483432190.84485-13526236424.899176j)
439,(3230470166.726125-6949157358.71184j)
440,(3221440671.6067305-12245776007.575804j)
441,(-4400469118.078302-29316350593.778908j)
442,(11455464251.84367-8525540668.529072j)
443,(37149105810.88245+3152292321.6207876j)
444,(11177711740.066235+6871566005.185807j)
445,(5494568068.885278-2294819957.6090155j)
446,(9260721328.203169+3954653133.829108j)
447,(10939622771.58829+601987400.4359757j)
448,(6776503203.394706-7334464915.749601j)
449,(14731498469.42827-6861685049.912571j)
450,(8677398367.510044+5308817666.958233j)
451,(24314846230.0606+14265253231.451971j)
452,(2700821501.285683+4314782130.175894j)
453,(21204240071.332314+7470491962.266092j)
454,(7358702962.112286+10371623870.710815j)
455,(4624002038.347277-789602594.5384953j)
456,(874470784.7959754+2958982262.2606707j)
457,(22229804978.139866+12957288370.430632j)
458,(20310622129.085335+29503430654.623356j)
459,(6734934339.579166+30611024840.44705j)
460,(1971373992.0315866+17980659927.251724j)
461,(7280597762.29194+4413190080.5666j)
462,(9777969852.07203+1419207749.2096539j)
463,(5074643683.675108-2070524262.1997535j)
464,(8018694590.715387-6750694109.689783j)
465,(9008816208.559586-1215586786.363406j)
466,(13995910519.482407-4224903623.794697j)
467,(9639079985.490559+2769545978.9446406j)
468,(10067195819.52379-29987622679.646603j)
469,(517909320.60048866-14604425816.219921j)
470,(-11526558893.400452-7309579208.6970415j)
471,(8610495568.7337-5840840852.484261j)
472,(12554491913.688194-21398186558.329136j)
473,(1324425462.4955873-11127791614.668964j)
474,(21762777398.129967-6238933036.378742j)
475,(5654528544.958876-6680294845.942595j)
476,(4059537478.2341146-4923156597.291336j)
477,(10236616974.84577+124162974.68733686j)
478,(7773761756.285035-5397508187.302075j)
479,(9625074620.585419-8477809025.914625j)
480,(18799666966.63429+4922703078.481058j)
481,(14638858956.946941+8195622411.684334j)
482,(13968450037.62651+8984228045.951714j)
483,(16475032764.821213+6295387519.417694j)
484,(7093439858.88549+17958395415.792564j)
485,(5016926783.108308-2216551885.839199j)
486,(7991914606.2457905+8174858996.228362j)
487,(22312716873.908268+15081451310.489443j)
488,(1790775747.072627+11943971915.733105j)
489,(8546364490.548721+29395054859.016926j)
490,(3023810743.306143+26807519813.941483j)
491,(4029255831.850051+7977915118.71206j)
492,(7669013352.359753+7453866277.379449j)
493,(9030313116.16773+3870518039.5604963j)
494,(7107428959.893736-5415825644.91421j)
495,(11498133853.430086-1574002608.270305j)
496,(8434149723.939498+3032816463.3338084j)
497,(21884048797.334694-1028056169.4759784j)
498,(10479627658.997272-2062124638.7828574j)
499,(6512461853.555528-19532440554.694614j)
500,(4266802566.719084-11359420878.706j)
501,(-5175766730.871847-10782947173.888012j)
502,(-3850311305.4225883-22086725302.711628j)
503,(7548647997.39468-6656972745.845889j)
504,(20874163061.133526-9106004835.699146j)
505,(4793396664.065051-413958334.57634395j)
506,(-2960355462.2334146-5717423784.71542j)
507,(6593226436.640259-7701813033.40126j)
508,(12057103485.948086-10084839408.110228j)
509,(6420269554.408066-10358009959.861765j)
510,(14096093945.336937-8460007454.221076j)
511,(13653552194.444561+8259039732.74069j)
512,(28385998213.54691+11790440645.100796j)
513,(5335718714.058187+8524921509.243426j)
514,(28446454330.515923+9731870295.808704j)
515,(8239624190.994274+11435411478.200476j)
516,(3259214615.3735733-4514974316.281616j)
517,(-2130910062.602458+9633030905.286766j)
518,(8346976298.907069+23421714235.68072j)
519,(2367784234.8552113+28366789773.178055j)
520,(-13307261136.95087+25778675786.557304j)
521,(-3128506007.688541+10978086542.51395j)
522,(7501056428.194577+2591302623.9325333j)
523,(13754159331.831272+7503547878.354021j)
524,(9373571977.383387-3628339233.2108703j)
525,(11757811036.479704-3126843741.7008514j)
526,(6122795531.465061+5575332429.729878j)
527,(14520055708.645998+6409678810.395084j)
528,(10078610629.560984+7887365013.250213j)
529,(29089803280.035294-18808433680.041336j)
530,(7796288879.417397-14632663144.231203j)
531,(-9674815237.878132-8803394798.463207j)
532,(5504791119.228501-8351671961.555659j)
533,(9817429267.399471-25395667129.301083j)
534,(3598246701.587431-13063786716.260307j)
535,(19929878645.821514-5128656531.9054575j)
536,(1775989394.7179518-1980661741.109991j)
537,(-2081286932.7407973+119511547.14276467j)
538,(-3039806157.2373714-9304376271.540266j)
539,(-1018532737.1231489-14203930120.362144j)
540,(5504017483.55862-18573667192.249905j)
541,(22153114449.857-2609739970.977445j)
542,(19652857472.809402+10348975187.892742j)
543,(13108647665.20718+12789090048.395105j)
544,(27126419487.04519+11231080103.233248j)
545,(8337402499.635992+13360963015.347237j)
546,(7236390643.562136-5183982029.807542j)
547,(6736117537.165373+9844530939.142412j)
548,(23531591981.231815+12194950735.81531j)
549,(2841636271.4033213+15015189291.598038j)
550,(-5749102944.684826+45031766106.037704j)
551,(-13431234092.15461+20917294321.363167j)
552,(-5126237049.663913+4442006931.354283j)
553,(2148639560.780632+2406351851.337755j)
554,(11374723003.007368-4451675469.791695j)
555,(13788658154.918076-7062598511.119636j)
556,(15697899839.683067+5807104649.605132j)
557,(11808552698.1141+3564427147.270743j)
558,(18924439521.16462+6814319680.416421j)
559,(11296767862.683859+2430402149.3990097j)
560,(23768727243.531338-3818831367.4302764j)
561,(257420473.3350973-12928277407.582413j)
562,(11219220020.194134-15169683267.798368j)
563,(-2379463829.7753105-28690903409.62803j)
564,(3850770387.590597-5256484332.737875j)
565,(17645631507.63499-13997493793.703012j)
566,(3877303755.1400743-1765950545.385085j)
567,(-2380102080.5008783-3334478419.533877j)
568,(3691219573.639492-2325611813.9606695j)
569,(-1209532108.0897412-3245460520.6625233j)
570,(-13391341302.342924-7369632021.72291j)
571,(10264202632.017553-25219528613.900883j)
572,(18300956041.156376+545572009.7963142j)
573,(34262113150.629494+3231531138.4792185j)
574,(14336269092.313519+6379008008.90821j)
575,(22734171935.05125+15768182508.528496j)
576,(9305862715.748306+8258247855.377975j)
577,(6643476220.471586+2386027934.5607767j)
578,(11795900701.425163+11956764930.024345j)
579,(6321215513.801524+12838657436.446041j)
580,(2600533796.504381+36067197262.44437j)
581,(-10079851391.2342+24904232594.171978j)
582,(-7411774122.931367+11122574911.79137j)
583,(84865598.38655758+9491263216.99329j)
584,(3326747646.194832+5607394487.292464j)
585,(2013317499.8756266-3453918469.946918j)
586,(13752375499.025484-6253098335.74008j)
587,(12935896211.669014+2297549557.0412197j)
588,(23287210018.009815+11404067220.862268j)
589,(9475649313.96278+9171664313.596527j)
590,(27395157138.126812-12969310643.4101j)
591,(17728408142.040302+164394183.5274845j)
592,(514988039.84064674-10176149375.726131j)
593,(3836122468.0361586-12101185271.466492j)
594,(13350676240.573675-14918037316.331541j)
595,(17471405868.461777-15542943655.265574j)
596,(9682831313.225761-3877190509.55804j)
597,(-2015057880.4558294-3668771917.15361j)
598,(240707994.61204576-3469112611.2616606j)
599,(732341216.6163607-7550113286.770811j)
600,(-4188388590.596003-5815230391.376412j)
601,(-5629175890.148575-8883120101.837734j)
602,(4946321313.010175-9999340217.808605j)
603,(29449559298.28514-14645935441.59588j)
604,(11207142786.871183+3057689299.6562314j)
605,(40778494663.1163+10152440700.808546j)
606,(16304099928.368095+12408703223.896017j)
607,(6472543166.528344-3370725756.9519053j)
608,(-7273828543.077559+19819662246.483208j)
609,(14073419428.238457+32583343463.034763j)
610,(3586033056.582756+30066594814.264336j)
611,(-10608287873.321907+33768363194.533306j)
612,(-5905385628.3643675+14389622838.86018j)
613,(229914648.56988478+6196005212.638917j)
614,(4495562864.3069935+5532101507.910121j)
615,(6729755901.616517-683439150.8370275j)
616,(4444316044.856317+1364527946.9997656j)
617,(3815864800.7290864-418732172.9092798j)
618,(16711411241.822575+1164981815.4262013j)
619,(12136475762.784962+12137703879.118448j)
620,(43340566129.14733-11697967187.844378j)
621,(16709342097.095484-7280783661.431139j)
622,(-3619572088.0804014-13327101913.044407j)
623,(12152572925.770634-2753762347.8844385j)
624,(16583527080.780186-15857684382.670897j)
625,(9419957633.30342-13474632652.83229j)
626,(16245700575.36569-6323506567.980021j)
627,(421900058.60379434-3632057511.388473j)
628,(-2221034403.684756-3069750445.1770945j)
629,(853439599.5545349-6305101930.006673j)
630,(-5016680215.79487-4651535594.157458j)
631,(-3615684909.338877-11559998393.52921j)
632,(7665887458.6688175-4654512993.788958j)
633,(7761213943.651506-5551367728.650395j)
634,(7529216418.387003-5392599347.743242j)
635,(39537017128.563324-10373652901.034834j)
636,(14263069153.408028+1089436536.357905j)
637,(9814137776.153078-8406825758.185975j)
638,(5507386808.891169+14513751306.600962j)
639,(33953950547.74466+31631544029.886086j)
640,(-186168217.37986565+29529001532.006172j)
641,(-19333788006.81761+44038077057.81807j)
642,(-10286150431.281437+23980351755.611248j)
643,(221354782.61745024+6475378802.071508j)
644,(3463679568.665406+5754519705.303647j)
645,(7507597656.118341+534941271.5092975j)
646,(7447043509.565068-1467356492.5224798j)
647,(7279936269.756718+5854861897.411862j)
648,(2789311737.9103312+8948446618.517406j)
649,(8245117155.005523+1824613113.5895636j)
650,(22611582790.97863-15565260760.716328j)
651,(22708637160.403835+1741795229.576923j)
652,(3371850725.038708-11353165138.585148j)
